CustomerID,recency,frequency,total_quantity,total_spend,avg_order_value,unique_products,country,target_30d_spend
15532.0,61,9,1203,3416.76,5.952543554006969,386,United Kingdom,0.0
15533.0,12,2,183,554.74,12.607727272727272,41,United Kingdom,0.0
15534.0,655,1,63,162.25,20.28125,8,United Kingdom,0.0
15535.0,103,6,323,1087.82,8.118059701492538,88,United Kingdom,0.0
15536.0,339,1,242,259.09,16.193125,16,United Kingdom,0.0
15537.0,93,1,29,110.92,4.621666666666667,24,United Kingdom,0.0
15538.0,467,6,1016,3358.3999999999996,239.88571428571427,3,United Kingdom,0.0
15540.0,305,1,244,247.38,15.46125,16,United Kingdom,0.0
15541.0,44,1,49,85.13000000000001,2.9355172413793107,29,United Kingdom,0.0
15542.0,442,3,469,918.45,3.6446428571428573,212,United Kingdom,0.0
15543.0,218,2,169,242.84,4.186896551724138,50,United Kingdom,0.0
15544.0,49,18,6122,7388.09,14.835522088353414,154,United Kingdom,0.0
15545.0,301,1,150,270.65999999999997,4.365483870967742,31,United Kingdom,157.39000000000001
15546.0,536,2,198,1079.1000000000001,89.92500000000001,6,United Kingdom,0.0
15547.0,12,23,6464,8929.32,7.751145833333333,540,United Kingdom,702.66
15548.0,525,1,64,158.09,6.8734782608695655,23,United Kingdom,0.0
15549.0,7,8,940,2345.96,14.481234567901234,139,United Kingdom,0.0
15550.0,36,11,1101,2076.45,9.107236842105262,160,United Kingdom,0.0
15551.0,324,6,596,1274.02,10.442786885245901,95,United Kingdom,0.0
15552.0,147,2,166,252.52,8.417333333333334,29,United Kingdom,0.0
15554.0,207,1,74,217.2,15.514285714285714,14,United Kingdom,0.0
15555.0,8,31,7574,10480.32,7.644288840262582,577,United Kingdom,428.59
15558.0,569,1,86,214.13,8.565199999999999,23,United Kingdom,0.0
15559.0,498,1,526,1109.4,17.893548387096775,62,United Kingdom,0.0
15560.0,327,2,72,153.52,15.352,10,United Kingdom,0.0
15561.0,79,7,1162,1583.47,19.549012345679014,55,United Kingdom,0.0
15562.0,281,3,561,673.3800000000001,19.805294117647062,32,United Kingdom,0.0
15563.0,130,5,2260,2202.18,10.587403846153846,151,United Kingdom,0.0
15564.0,393,2,42,70.74000000000001,17.685000000000002,4,United Kingdom,0.0
15565.0,0,1,28,88.8,22.2,4,United Kingdom,84.36000000000001
15566.0,322,2,153,227.87,18.989166666666666,9,United Kingdom,0.0
15568.0,3,1,169,228.31,11.4155,20,United Kingdom,194.21
15569.0,33,10,1736,3586.35,25.255985915492957,123,United Kingdom,0.0
15570.0,71,22,3351,7972.2,11.260169491525424,405,United Kingdom,0.0
15571.0,8,11,2319,3603.55,6.0665824915824915,418,United Kingdom,0.0
15572.0,39,7,1608,3071.1,11.249450549450549,204,United Kingdom,0.0
15573.0,15,4,637,1010.43,5.874593023255813,148,United Kingdom,0.0
15574.0,107,6,949,1518.7,4.071581769436998,191,United Kingdom,0.0
15575.0,549,1,6,30.1,10.033333333333333,3,United Kingdom,0.0
15577.0,81,5,121,397.98,6.633,58,United Kingdom,0.0
15578.0,92,1,52,127.1,9.776923076923076,13,United Kingdom,0.0
15579.0,243,4,659,1153.5,7.9006849315068495,125,United Kingdom,149.0
15580.0,306,8,959,1381.19,6.031397379912664,150,United Kingdom,0.0
15581.0,50,38,3146,7794.59,10.871115760111577,542,United Kingdom,0.0
15582.0,30,2,407,541.51,15.041944444444445,33,United Kingdom,0.0
15583.0,306,1,63,107.86,2.344782608695652,37,United Kingdom,0.0
15584.0,2,4,297,845.07,5.417115384615385,132,United Kingdom,288.37
15585.0,106,1,320,455.3,14.687096774193549,31,United Kingdom,0.0
15586.0,522,3,1338,1139.1,29.97631578947368,30,United Kingdom,0.0
15587.0,19,6,492,1410.1200000000001,117.51,3,United Kingdom,111.96
15588.0,607,1,96,579.6,144.9,4,United Kingdom,0.0
15589.0,185,3,243,478.53000000000003,16.501034482758623,28,United Kingdom,0.0
15590.0,312,5,832,1496.6,17.20229885057471,75,United Kingdom,0.0
15591.0,512,3,58,217.9,31.12857142857143,6,United Kingdom,0.0
15593.0,0,1,60,199.8,39.96,5,United Kingdom,0.0
15594.0,11,3,866,1506.43,16.9261797752809,81,United Kingdom,0.0
15595.0,417,1,144,357.6,89.4,4,United Kingdom,0.0
15596.0,30,9,1376,3130.04,17.784318181818183,82,United Kingdom,0.0
15597.0,505,1,114,238.8,15.92,15,United Kingdom,0.0
15598.0,357,1,244,307.34,13.969999999999999,22,United Kingdom,240.68
15599.0,134,2,741,937.15,15.619166666666667,58,United Kingdom,0.0
15600.0,358,4,657,1199.31,16.89169014084507,55,United Kingdom,0.0
15601.0,19,28,10209,14000.58,17.22088560885609,288,United Kingdom,781.14
15602.0,0,13,1985,2877.83,25.024608695652173,60,United Kingdom,0.0
15603.0,8,2,128,88.48,22.12,4,United Kingdom,0.0
15605.0,19,8,589,1633.3500000000001,17.376063829787235,66,United Kingdom,0.0
15606.0,49,16,1485,4750.21,35.71586466165414,78,United Kingdom,480.78000000000003
15607.0,266,9,1470,1708.97,15.67862385321101,95,United Kingdom,0.0
15608.0,50,2,778,977.98,15.523492063492064,57,United Kingdom,685.6
15609.0,114,1,148,298.48,18.655,16,United Kingdom,0.0
15611.0,0,23,527,2501.67,30.884814814814817,41,United Kingdom,244.5
15613.0,540,1,700,433.71999999999997,16.063703703703702,27,United Kingdom,0.0
15614.0,367,4,1632,3147.36,38.8562962962963,73,United Kingdom,0.0
15615.0,35,43,10419,18342.08,23.425389527458496,268,United Kingdom,1205.51
15616.0,368,1,137,317.11,24.393076923076926,13,United Kingdom,0.0
15617.0,326,3,485,828.5500000000001,19.727380952380955,41,United Kingdom,0.0
15618.0,22,3,215,419.041,17.460041666666665,22,United Kingdom,0.0
15620.0,150,3,934,1264.19,14.204382022471911,84,United Kingdom,678.17
15622.0,16,16,3985,7470.66,18.176788321167884,316,United Kingdom,381.95
15623.0,71,8,1087,2437.05,22.56527777777778,91,United Kingdom,0.0
15624.0,46,4,357,588.13,17.297941176470587,26,United Kingdom,0.0
15625.0,33,9,3020,3236.4,18.926315789473684,106,United Kingdom,0.0
15626.0,4,3,1138,1067.52,13.344,73,United Kingdom,0.0
15627.0,387,2,344,566.9,23.620833333333334,23,United Kingdom,0.0
15628.0,28,13,2983,4407.42,17.216484375,113,United Kingdom,737.96
15629.0,380,4,1518,2240.9,29.102597402597404,39,United Kingdom,0.0
15630.0,134,2,467,691.91,16.875853658536585,41,United Kingdom,789.49
15631.0,572,1,525,596.67,15.299230769230768,39,United Kingdom,0.0
15632.0,51,6,1304,2351.84,20.630175438596492,76,United Kingdom,627.12
15633.0,439,13,2058,4352.46,24.590169491525423,77,United Kingdom,0.0
15634.0,313,1,128,311.1,16.373684210526317,19,United Kingdom,0.0
15635.0,325,1,5,100.35,50.175,2,United Kingdom,0.0
15636.0,19,4,560,1444.58,25.343508771929823,39,United Kingdom,0.0
15637.0,343,4,523,574.23,22.08576923076923,23,United Kingdom,223.36
15638.0,308,6,1134,2265.2,90.60799999999999,20,United Kingdom,0.0
15639.0,64,3,849,1065.08,15.435942028985506,61,United Kingdom,0.0
15640.0,8,26,10956,20885.52,32.3806511627907,276,United Kingdom,0.0
15641.0,35,12,4422,5345.55,17.188263665594857,249,United Kingdom,0.0
15642.0,659,1,270,105.78000000000002,17.630000000000003,6,United Kingdom,0.0
15643.0,121,3,246,664.0,20.12121212121212,31,United Kingdom,0.0
15644.0,96,4,557,813.0,3.4159663865546217,166,United Kingdom,0.0
15645.0,344,2,140,443.16,27.6975,16,United Kingdom,0.0
15646.0,87,5,1051,974.61,11.466,65,United Kingdom,0.0
15647.0,345,1,124,169.0,15.363636363636363,11,United Kingdom,0.0
15648.0,134,2,221,657.35,26.294,23,United Kingdom,0.0
15649.0,266,4,485,2170.35,180.86249999999998,8,United Kingdom,0.0
15650.0,451,2,210,553.88,15.385555555555555,33,United Kingdom,0.0
15651.0,190,3,630,840.08,19.092727272727274,44,United Kingdom,0.0
15652.0,21,5,659,1420.34,13.657115384615384,93,United Kingdom,0.0
15653.0,22,2,1200,877.4399999999999,146.23999999999998,4,United Kingdom,0.0
15655.0,173,1,324,560.67,16.490294117647057,34,United Kingdom,0.0
15656.0,108,3,202,563.63,16.103714285714286,34,United Kingdom,184.87
15658.0,120,8,691,2423.4700000000003,20.891982758620692,79,United Kingdom,0.0
15659.0,316,2,50,226.04,22.604,8,United Kingdom,306.45
15660.0,15,13,1715,2468.63,17.384718309859156,66,United Kingdom,0.0
15661.0,247,8,779,1215.95,27.635227272727274,27,United Kingdom,0.0
15662.0,591,2,145,283.73,23.644166666666667,12,United Kingdom,0.0
15663.0,36,1,106,138.14,15.348888888888887,9,United Kingdom,0.0
15664.0,379,3,373,867.6,16.369811320754717,46,United Kingdom,386.43
15665.0,98,5,2794,4015.12,13.941388888888888,163,United Kingdom,0.0
15666.0,402,2,469,632.9399999999999,9.44686567164179,62,United Kingdom,0.0
15668.0,147,1,72,76.32000000000001,76.32000000000001,1,United Kingdom,0.0
15669.0,33,3,262,565.54,18.851333333333333,29,United Kingdom,118.8
15670.0,226,2,132,325.2,17.11578947368421,19,United Kingdom,0.0
15671.0,24,5,1185,1972.89,30.82640625,47,United Kingdom,0.0
15672.0,655,1,10,45.300000000000004,15.100000000000001,3,United Kingdom,0.0
15673.0,18,9,3361,6414.79,22.351184668989546,177,United Kingdom,0.0
15674.0,3,13,3648,6948.2300000000005,19.795527065527068,262,United Kingdom,0.0
15675.0,11,4,624,542.04,15.486857142857142,32,United Kingdom,0.0
15676.0,213,1,555,897.8,14.718032786885246,61,United Kingdom,0.0
15677.0,351,2,356,648.4,16.625641025641023,32,United Kingdom,657.23
15678.0,325,2,883,1541.19,18.13164705882353,67,United Kingdom,352.7
15679.0,84,2,398,260.26,11.83,18,United Kingdom,0.0
15680.0,296,8,2453,3652.79,16.75591743119266,128,United Kingdom,542.82
15681.0,113,12,1026,2266.76,33.83223880597015,40,United Kingdom,0.0
15682.0,529,2,222,318.24,12.7296,25,United Kingdom,0.0
15683.0,47,2,332,524.54,20.174615384615382,25,United Kingdom,0.0
15684.0,477,3,77,173.95,15.813636363636363,9,United Kingdom,0.0
15685.0,380,1,36,55.980000000000004,3.2929411764705883,17,United Kingdom,0.0
15686.0,350,1,72,90.0,90.0,1,United Kingdom,0.0
15687.0,116,5,657,1679.45,17.313917525773196,69,United Kingdom,561.73
15688.0,348,1,95,190.57,7.058148148148148,26,United Kingdom,0.0
15689.0,49,3,207,521.03,21.70958333333333,20,United Kingdom,0.0
15690.0,30,1,204,111.0,13.875,8,United Kingdom,0.0
15691.0,182,4,212,571.3,40.80714285714286,12,United Kingdom,0.0
15693.0,589,1,30,37.5,37.5,1,United Kingdom,0.0
15694.0,106,19,1720,7637.19,65.2751282051282,46,United Kingdom,1410.26
15695.0,196,4,484,1131.04,19.170169491525424,55,United Kingdom,0.0
15696.0,9,12,1166,3186.96,18.2112,134,United Kingdom,0.0
15697.0,619,1,127,246.75,17.625,14,United Kingdom,0.0
15698.0,554,1,60,46.2,23.1,2,United Kingdom,0.0
15700.0,102,2,357,696.68,8.10093023255814,85,United Kingdom,0.0
15701.0,3,2,508,968.0699999999999,7.170888888888888,121,United Kingdom,255.13
15702.0,406,2,103,140.39000000000001,4.679666666666667,30,Nigeria,0.0
15703.0,194,1,66,211.5,42.3,5,United Kingdom,0.0
15704.0,70,6,1723,3817.96,18.44425120772947,129,United Kingdom,0.0
15705.0,131,1,62,143.1,23.849999999999998,6,United Kingdom,0.0
15706.0,5,2,289,878.76,16.89923076923077,48,United Kingdom,181.8
15707.0,16,1,81,166.78,3.8786046511627905,41,United Kingdom,470.85
15708.0,68,8,1445,3714.91,10.862309941520467,114,United Kingdom,663.8100000000001
15709.0,213,2,169,327.85,12.142592592592594,26,United Kingdom,0.0
15710.0,347,1,641,898.87,8.171545454545454,110,United Kingdom,0.0
15711.0,486,2,199,420.25,16.81,25,United Kingdom,0.0
15712.0,1,11,1186,3265.96,21.070709677419355,80,United Kingdom,0.0
15713.0,73,4,510,1010.79,16.57032786885246,48,United Kingdom,0.0
15714.0,7,4,241,586.4100000000001,30.86368421052632,16,United Kingdom,0.0
15715.0,485,5,246,658.02,17.316315789473684,33,United Kingdom,0.0
15716.0,75,11,1821,3056.81,9.376717791411043,188,United Kingdom,0.0
15717.0,164,5,224,607.0,25.291666666666668,17,United Kingdom,0.0
15718.0,470,1,95,293.79,16.32166666666667,18,United Kingdom,0.0
15719.0,29,29,4821,9246.12,5.696931608133087,415,United Kingdom,360.11
15720.0,480,1,48,143.19,5.303333333333334,25,United Kingdom,0.0
15722.0,38,9,1850,4460.34,27.877125,84,United Kingdom,0.0
15723.0,294,4,444,947.65,7.346124031007752,108,United Kingdom,0.0
15724.0,131,3,117,310.85,18.28529411764706,17,United Kingdom,0.0
15726.0,320,1,123,321.91,13.99608695652174,23,United Kingdom,0.0
15727.0,37,14,5504,8875.84,13.55090076335878,407,United Kingdom,0.0
15728.0,309,2,132,544.6,45.38333333333333,10,United Kingdom,0.0
15729.0,142,3,47,192.55,17.504545454545454,10,United Kingdom,0.0
15730.0,22,4,861,1382.92,15.715000000000002,81,United Kingdom,343.66
15731.0,483,1,122,125.3,15.6625,8,United Kingdom,0.0
15732.0,142,10,1361,1682.07,16.17375,53,United Kingdom,0.0
15733.0,212,1,62,162.3,16.23,10,United Kingdom,0.0
15734.0,44,4,516,2263.3,52.63488372093024,36,United Kingdom,0.0
15735.0,351,1,206,327.68,17.246315789473684,19,United Kingdom,0.0
15736.0,365,2,1268,1815.72,17.62834951456311,95,United Kingdom,0.0
15737.0,9,6,541,1081.51,16.38651515151515,55,United Kingdom,0.0
15738.0,26,38,8660,12414.0,27.164113785557987,70,United Kingdom,642.07
15741.0,388,2,70,208.62,17.385,11,United Kingdom,0.0
15742.0,549,1,51,156.87,3.82609756097561,41,United Kingdom,0.0
15743.0,43,2,119,434.05,12.766176470588235,31,United Kingdom,0.0
15744.0,7,1,120,34.8,11.6,3,United Kingdom,0.0
15745.0,3,2,243,607.75,16.881944444444443,36,United Kingdom,0.0
15746.0,64,1,178,196.88,7.031428571428571,28,United Kingdom,0.0
15747.0,50,8,1183,2138.04,12.43046511627907,95,United Kingdom,0.0
15748.0,379,2,211,465.45000000000005,29.090625000000003,16,United Kingdom,149.31
15749.0,165,3,18028,44534.3,4453.43,5,United Kingdom,0.0
15750.0,2,15,4075,5949.611,10.530284955752212,372,United Kingdom,0.0
15751.0,390,11,443,1380.44,10.618769230769232,90,United Kingdom,0.0
15752.0,23,8,2664,3674.31,6.7542463235294115,332,United Kingdom,0.0
15753.0,234,1,144,79.2,79.2,1,United Kingdom,0.0
15754.0,3,8,1709,2882.46,23.62672131147541,109,United Kingdom,155.15
15755.0,4,16,3925,5705.61,16.026994382022473,275,United Kingdom,0.0
15756.0,82,3,167,364.84,2.6826470588235294,118,United Kingdom,168.12
15757.0,147,5,1433,2487.3,15.166463414634148,140,United Kingdom,453.06
15759.0,148,7,523,830.9300000000001,48.87823529411765,10,United Kingdom,0.0
15760.0,560,2,2,13916.34,6958.17,1,Norway,0.0
15761.0,372,1,31,143.05,28.610000000000003,5,United Kingdom,0.0
15762.0,7,1,147,315.31,14.332272727272727,22,United Kingdom,268.44
15763.0,7,1,187,522.49,15.833030303030304,33,United Kingdom,0.0
15764.0,18,8,2945,4503.08,18.08465863453815,187,United Kingdom,0.0
15765.0,596,1,335,370.63,14.8252,25,United Kingdom,0.0
15766.0,386,2,164,516.0,34.4,15,United Kingdom,315.06
15768.0,45,34,4259,15601.09,12.601849757673667,437,United Kingdom,0.0
15769.0,17,40,42272,75568.32,412.94163934426234,19,United Kingdom,7757.0
15770.0,542,1,67,321.45,17.858333333333334,18,United Kingdom,0.0
15771.0,534,3,512,1006.54,35.94785714285714,26,United Kingdom,0.0
15772.0,348,1,110,280.88,17.555,16,United Kingdom,0.0
15773.0,339,1,99,138.84,3.7524324324324327,37,United Kingdom,0.0
15774.0,348,5,386,1059.14,12.03568181818182,69,United Kingdom,270.8
15775.0,175,2,260,150.5,16.72222222222222,9,United Kingdom,0.0
15776.0,63,1,138,241.62,13.423333333333334,18,United Kingdom,0.0
15777.0,171,7,599,1762.61,45.1951282051282,29,United Kingdom,0.0
15778.0,361,1,101,307.95,18.11470588235294,17,United Kingdom,0.0
15779.0,393,2,20,124.08000000000001,15.510000000000002,8,United Kingdom,0.0
15780.0,113,3,220,475.28000000000003,16.38896551724138,26,United Kingdom,0.0
15781.0,67,2,66,211.3,19.20909090909091,11,United Kingdom,0.0
15782.0,19,2,1624,3037.7,77.88974358974359,38,United Kingdom,526.0
15784.0,397,2,381,848.3299999999999,19.72860465116279,33,United Kingdom,0.0
15785.0,87,15,3878,5306.79,26.93802030456853,88,United Kingdom,0.0
15786.0,44,3,4927,6743.46,18.47523287671233,267,United Kingdom,1771.36
15788.0,438,1,115,221.82999999999998,15.844999999999999,14,United Kingdom,0.0
15789.0,288,6,2499,1962.01,14.217463768115943,110,United Kingdom,0.0
15791.0,134,4,1797,3218.89,22.047191780821915,112,United Kingdom,389.45000000000005
15792.0,329,2,606,933.84,16.383157894736843,57,United Kingdom,0.0
15793.0,198,6,1324,1740.6,82.88571428571429,9,United Kingdom,0.0
15794.0,666,2,288,777.0,51.8,15,United Kingdom,0.0
15795.0,79,8,1411,1979.8700000000001,15.11351145038168,111,United Kingdom,0.0
15796.0,2,15,1516,4351.9800000000005,16.738384615384618,136,United Kingdom,0.0
15797.0,43,6,1281,2821.08,235.09,12,United Kingdom,0.0
15798.0,422,3,915,1535.37,18.49843373493976,73,United Kingdom,0.0
15799.0,5,4,1342,1424.29,9.188967741935484,143,United Kingdom,0.0
15800.0,37,7,588,1242.58,5.092540983606557,198,United Kingdom,0.0
15801.0,39,1,70,137.22,15.246666666666666,9,United Kingdom,926.73
15802.0,72,1,1,451.42,451.42,1,United Kingdom,0.0
15803.0,375,3,740,1513.84,35.20558139534884,42,United Kingdom,415.82000000000005
15804.0,8,8,1634,2950.3,16.482122905027936,146,United Kingdom,223.22
15805.0,36,24,5121,8228.75,19.271077283372364,278,United Kingdom,1378.16
15806.0,87,2,413,521.88,22.690434782608694,19,United Kingdom,262.7
15807.0,7,3,1482,1549.22,19.36525,77,United Kingdom,268.3
15808.0,236,21,7229,18409.93,21.456794871794873,348,United Kingdom,0.0
15809.0,114,6,650,1157.88,23.157600000000002,45,United Kingdom,0.0
15810.0,8,8,1653,2999.04,18.066506024096384,89,United Kingdom,0.0
15811.0,35,6,1611,3445.7,12.218794326241134,181,United Kingdom,0.0
15812.0,37,12,3450,5201.47,41.611760000000004,87,United Kingdom,0.0
15813.0,137,2,603,1303.9099999999999,32.59775,40,United Kingdom,0.0
15814.0,323,2,457,689.11,26.50423076923077,23,United Kingdom,1120.95
15815.0,70,4,1514,1874.7,46.8675,24,United Kingdom,225.9
15816.0,472,2,54,144.14999999999998,13.104545454545452,11,United Kingdom,0.0
15817.0,350,3,1596,2766.4,18.2,133,United Kingdom,0.0
15818.0,518,1,284,340.5,30.954545454545453,11,United Kingdom,0.0
15819.0,61,9,2710,3614.81,15.18827731092437,171,United Kingdom,319.98
15820.0,249,1,128,206.98,12.175294117647057,17,United Kingdom,0.0
15822.0,289,5,735,1394.79,29.058125,34,United Kingdom,0.0
15823.0,302,3,1775,3897.17,24.981858974358975,155,United Kingdom,0.0
15824.0,383,2,478,890.94,34.26692307692308,24,United Kingdom,0.0
15825.0,102,1,220,532.94,26.647000000000002,20,United Kingdom,0.0
15826.0,140,2,1349,1663.97,21.062911392405063,66,United Kingdom,934.3100000000001
15827.0,3,28,1824,3794.07,16.424545454545456,124,United Kingdom,0.0
15828.0,305,1,367,1108.82,14.984054054054052,74,United Kingdom,0.0
15829.0,29,2,996,636.14,12.473333333333333,44,United Kingdom,0.0
15831.0,54,2,687,451.11,19.613478260869567,22,United Kingdom,350.65
15832.0,184,1,465,836.79,15.49611111111111,54,United Kingdom,0.0
15833.0,667,1,24,80.4,16.080000000000002,5,United Kingdom,0.0
15834.0,0,7,1819,3772.9900000000002,9.981455026455027,333,United Kingdom,0.0
15835.0,67,3,333,675.51,19.300285714285714,32,United Kingdom,278.58
15837.0,415,1,216,385.03000000000003,13.75107142857143,28,United Kingdom,391.98
15838.0,7,28,56062,57860.54,357.16382716049384,58,United Kingdom,10992.96
15839.0,10,2,540,790.36,16.129795918367346,48,United Kingdom,0.0
15840.0,102,1,256,241.74,14.22,17,United Kingdom,113.82
15841.0,2,9,2391,2742.41,29.808804347826086,60,United Kingdom,0.0
15842.0,323,2,296,548.8,21.951999999999998,24,United Kingdom,0.0
15843.0,233,1,27,118.95000000000002,14.868750000000002,8,United Kingdom,0.0
15845.0,16,9,1863,3784.51,25.744965986394558,113,United Kingdom,0.0
15846.0,315,1,79,107.01,3.6900000000000004,27,United Kingdom,0.0
15847.0,218,4,542,613.98,17.542285714285715,28,United Kingdom,0.0
15848.0,551,1,46,139.94,3.998285714285714,34,United Kingdom,0.0
15850.0,98,5,1319,938.75,3.305457746478873,231,United Kingdom,0.0
15851.0,456,1,67,109.73,13.71625,8,United Kingdom,0.0
15852.0,116,3,60,257.26,7.795757575757576,31,United Kingdom,0.0
15854.0,16,19,1584,5449.1,24.881735159817353,135,United Kingdom,0.0
15855.0,66,6,712,1052.72,11.081263157894737,72,United Kingdom,0.0
15856.0,25,42,16983,29274.71,29.66029381965552,347,United Kingdom,1834.93
15857.0,360,1,276,273.48,27.348000000000003,10,United Kingdom,0.0
15858.0,7,11,2654,3491.64,8.293681710213777,239,United Kingdom,277.71999999999997
15859.0,362,1,174,438.46,19.93,22,United Kingdom,0.0
15860.0,5,16,1287,2403.2,6.712849162011173,244,United Kingdom,102.01
15861.0,64,7,2192,2366.43,5.18953947368421,321,United Kingdom,563.74
15862.0,42,12,1594,2755.14,5.159438202247191,378,United Kingdom,0.0
15863.0,122,4,147,299.06,4.746984126984127,58,United Kingdom,0.0
15864.0,28,4,852,1202.3000000000002,80.15333333333335,13,United Kingdom,520.54
15865.0,18,4,1091,1957.64,16.590169491525426,111,United Kingdom,291.28
15866.0,31,1,126,230.53,5.122888888888889,43,United Kingdom,0.0
15867.0,0,29,4690,8558.93,8.680456389452333,516,United Kingdom,0.0
15868.0,513,1,57,94.53,23.6325,4,United Kingdom,0.0
15869.0,207,3,274,323.65999999999997,9.247428571428571,29,United Kingdom,0.0
15870.0,326,3,173,508.52,7.16225352112676,61,United Kingdom,0.0
15871.0,367,1,5,33.099999999999994,6.619999999999999,5,United Kingdom,0.0
15872.0,308,2,294,434.75,4.997126436781609,70,United Kingdom,0.0
15873.0,429,4,1152,313.91999999999996,52.31999999999999,3,United Kingdom,0.0
15874.0,107,20,3633,9086.63,29.406569579288025,236,United Kingdom,2198.13
15875.0,576,1,76,111.72,4.4688,18,United Kingdom,0.0
15876.0,339,2,886,1449.1399999999999,131.73999999999998,11,United Kingdom,0.0
15878.0,491,2,243,330.77,6.485686274509804,47,United Kingdom,0.0
15879.0,334,4,643,1157.3,6.324043715846995,171,United Kingdom,0.0
15880.0,299,1,422,686.5600000000001,3.2693333333333334,95,United Kingdom,0.0
15881.0,242,5,260,501.39000000000004,17.289310344827587,26,United Kingdom,0.0
15882.0,128,8,814,1495.98,19.9464,49,United Kingdom,0.0
15884.0,362,2,158,249.70000000000002,16.64666666666667,14,United Kingdom,0.0
15885.0,22,15,622,1951.82,16.972347826086956,83,United Kingdom,0.0
15886.0,346,3,520,871.78,17.4356,47,United Kingdom,181.09
15887.0,336,3,605,1027.15,27.760810810810813,27,United Kingdom,0.0
15888.0,10,3,139,429.16,11.004102564102565,33,United Kingdom,0.0
15889.0,86,8,989,1806.28,4.527017543859649,256,United Kingdom,0.0
15890.0,324,5,119,535.65,53.565,10,United Kingdom,0.0
15891.0,156,1,442,524.52,8.459999999999999,60,United Kingdom,0.0
15892.0,599,1,46,128.2,3.3736842105263154,38,United Kingdom,0.0
15893.0,411,1,288,305.28000000000003,305.28000000000003,1,United Kingdom,0.0
15894.0,183,2,283,420.29,5.320126582278482,35,United Kingdom,0.0
15895.0,79,1,94,179.17,16.288181818181815,11,United Kingdom,0.0
15897.0,124,2,261,222.05,9.252083333333333,17,United Kingdom,0.0
15898.0,156,24,2272,5210.42,7.606452554744526,280,United Kingdom,0.0
15899.0,298,1,78,112.5,14.0625,4,United Kingdom,0.0
15900.0,343,3,440,549.29,6.953037974683544,68,United Kingdom,0.0
15901.0,7,6,646,572.6899999999999,4.732975206611569,102,United Kingdom,0.0
15902.0,310,1,124,145.01,8.056111111111111,18,United Kingdom,0.0
15903.0,0,9,3128,6333.4400000000005,67.37702127659576,51,United Kingdom,0.0
15905.0,473,1,82,114.69,5.213181818181818,22,United Kingdom,0.0
15906.0,74,7,449,1785.66,14.517560975609756,86,United Kingdom,590.49
15907.0,106,2,256,529.52,4.305040650406504,93,United Kingdom,0.0
15908.0,420,2,174,764.57,18.648048780487805,37,United Kingdom,0.0
15909.0,103,1,98,191.94,27.419999999999998,7,United Kingdom,0.0
15910.0,29,12,1666,2112.98,4.017072243346008,343,United Kingdom,188.41
15911.0,553,8,811,1702.34,6.572741312741313,162,United Kingdom,0.0
15912.0,108,9,759,1074.7,11.31263157894737,83,United Kingdom,0.0
15913.0,464,1,3,6.300000000000001,6.300000000000001,1,United Kingdom,0.0
15914.0,308,2,149,205.99,15.845384615384615,13,United Kingdom,0.0
15915.0,331,1,451,429.21,2.939794520547945,105,United Kingdom,0.0
15916.0,7,11,1367,2866.51,11.420358565737052,182,United Kingdom,0.0
15917.0,177,5,263,560.63,3.616967741935484,127,United Kingdom,0.0
15918.0,120,3,240,582.88,9.555409836065573,49,United Kingdom,0.0
15919.0,298,1,484,541.44,5.524897959183674,38,United Kingdom,0.0
15920.0,84,9,240,571.64,5.292962962962963,93,United Kingdom,0.0
15921.0,102,4,342,802.11,9.663975903614459,69,United Kingdom,0.0
15922.0,303,1,276,739.0,33.59090909090909,11,United Kingdom,0.0
15923.0,302,1,244,254.16,6.051428571428572,21,United Kingdom,0.0
15924.0,661,1,103,102.82,6.854666666666666,14,United Kingdom,0.0
15925.0,124,1,93,207.15,17.2625,12,United Kingdom,0.0
15926.0,472,1,155,134.44,19.205714285714286,7,United Kingdom,0.0
15927.0,577,1,69,123.39,7.258235294117647,13,United Kingdom,0.0
15928.0,586,1,164,293.53,26.684545454545454,11,United Kingdom,0.0
15929.0,574,1,120,594.0,594.0,1,United Kingdom,0.0
15931.0,358,1,118,239.9,17.135714285714286,14,United Kingdom,0.0
15932.0,18,7,1931,2195.65,23.112105263157897,76,United Kingdom,0.0
15933.0,1,2,616,728.27,15.495106382978722,44,United Kingdom,0.0
15934.0,347,2,2166,2190.66,75.53999999999999,29,United Kingdom,0.0
15935.0,169,2,115,416.86,34.73833333333334,12,United Kingdom,0.0
15936.0,309,2,211,282.79,14.883684210526317,16,United Kingdom,0.0
15938.0,42,9,449,734.81,18.84128205128205,27,United Kingdom,0.0
15939.0,19,16,6260,9060.39,56.27571428571428,52,United Kingdom,0.0
15940.0,241,1,4,35.8,35.8,1,United Kingdom,0.0
15941.0,567,1,60,405.0,67.5,6,United Kingdom,0.0
15942.0,63,1,232,337.44,24.102857142857143,14,United Kingdom,0.0
15943.0,579,2,183,271.28999999999996,22.607499999999998,12,United Kingdom,0.0
15944.0,206,4,859,2164.24,56.95368421052631,25,United Kingdom,0.0
15945.0,295,4,397,827.27,27.575666666666667,24,United Kingdom,0.0
15946.0,432,3,1614,2304.18,88.62230769230769,25,United Kingdom,0.0
15947.0,12,1,898,1708.24,58.9048275862069,29,United Kingdom,0.0
15948.0,354,1,285,553.85,15.824285714285715,35,United Kingdom,644.24
